2020-06-07-13:38:09,lung2,97091,107735,445478,27144,0.474,0.7815,0.5901

2020-06-07-13:38:09,heart,92139,65004,517859,2446,0.5863,0.9741,0.7321

2020-06-07-13:38:09,esophagus,2,535,674240,2671,0.0037,0.0007,0.0012

2020-06-07-13:38:09,trachia,0,3022,670051,4375,nan,nan,nan

2020-06-07-13:38:09,spine,2803,77238,597313,94,0.035,0.9676,0.0676

2020-06-07-13:38:11,background,111033,951,344988,220476,0.9915,0.3349,0.5007

2020-06-07-13:38:11,lungs1,106911,84984,475290,10263,0.5571,0.9124,0.6918

2020-06-07-13:38:11,lung2,76686,56659,496554,47549,0.5751,0.6173,0.5954

2020-06-07-13:38:11,heart,90910,38451,544412,3675,0.7028,0.9611,0.8119

2020-06-07-13:38:11,esophagus,1,1280,673495,2672,0.0008,0.0004,0.0005

2020-06-07-13:38:11,trachia,1,3664,669409,4374,0.0003,0.0002,0.0002

2020-06-07-13:38:11,spine,2817,103100,571451,80,0.0266,0.9724,0.0518

2020-06-07-13:38:14,background,118456,750,345189,213053,0.9937,0.3573,0.5256

2020-06-07-13:38:14,lungs1,95684,65393,494881,21490,0.594,0.8166,0.6878

2020-06-07-13:38:14,lung2,97174,58306,494907,27061,0.625,0.7822,0.6948

2020-06-07-13:38:14,heart,91708,43119,539744,2877,0.6802,0.9696,0.7995

2020-06-07-13:38:14,esophagus,0,684,674091,2673,nan,nan,nan

2020-06-07-13:38:14,trachia,0,2923,670150,4375,nan,nan,nan

2020-06-07-13:38:14,spine,2829,100422,574129,68,0.0274,0.9765,0.0533

2020-06-07-13:38:16,background,125121,767,345172,206388,0.9939,0.3774,0.5471

2020-06-07-13:38:16,lungs1,101071,64212,496062,16103,0.6115,0.8626,0.7157

2020-06-07-13:38:16,lung2,98003,47440,505773,26232,0.6738,0.7889,0.7268

2020-06-07-13:38:16,heart,91960,38416,544447,2625,0.7053,0.9722,0.8176

2020-06-07-13:38:16,esophagus,1,407,674368,2672,0.0025,0.0004,0.0006

2020-06-07-13:38:16,trachia,0,2771,670302,4375,nan,nan,nan

2020-06-07-13:38:16,spine,2846,104433,570118,51,0.0265,0.9824,0.0517

2020-06-07-13:38:18,background,128832,714,345225,202677,0.9945,0.3886,0.5589

2020-06-07-13:38:18,lungs1,105580,58220,502054,11594,0.6446,0.9011,0.7515

2020-06-07-13:38:18,lung2,101487,38098,515115,22748,0.7271,0.8169,0.7694

